88861, 2.40
88865, 3.48
88869, 3.55
88872, 2.58
88877, 2.11
88880, 2.80
88884, 3.56
88887, 3.06
88891, 2.18
88895, 2.25
88898, 3.13
88902, 3.46
88905, 2.56
88909, 1.98
88913, 2.61
88916, 3.35
88921, 3.06
88924, 2.13
88928, 2.08
88932, 2.95
88935, 3.34
88939, 2.59
88942, 1.89
88946, 2.41
88950, 3.20
88953, 3.05
88957, 2.15
88961, 1.93
88965, 2.79
88968, 3.26
88972, 2.61
88976, 1.87
88979, 2.26
88983, 3.12
88986, 3.05
88990, 2.19
88994, 1.86
88997, 2.66
89001, 3.26
89005, 2.65
89009, 1.91
89013, 2.15
89016, 3.05
89020, 3.10
89023, 2.25
89027, 1.87
89030, 2.56
89034, 3.25
89038, 2.71
89041, 1.94
89046, 2.09
89049, 2.95
89053, 3.14
89057, 2.29
89060, 1.81
89064, 2.46
89067, 3.16
89071, 2.76
89075, 1.93
89078, 1.99
89082, 2.84
89085, 3.12
89090, 2.33
89094, 1.77
89097, 2.37
89101, 3.10
89104, 2.80
89108, 1.96
89111, 1.91
89115, 2.76
89119, 3.11
89122, 2.39
89126, 1.75
89129, 2.28
89134, 3.06
89138, 2.83
89141, 2.00
89145, 1.84
89148, 2.66
89152, 3.11
89156, 2.42
89159, 1.75
89163, 2.17
89166, 2.97
89170, 2.87
89175, 2.02
89178, 1.78
89182, 2.56
89185, 3.09
89189, 2.47
89192, 1.74
89196, 2.07
89200, 2.89
89203, 2.91
89207, 2.08
89210, 1.72
89214, 2.47
89219, 3.06
89222, 2.52
89226, 1.75
89229, 1.99
89233, 2.83
89237, 2.93
89240, 2.13
89244, 1.70
89247, 2.39
89251, 3.05
89255, 2.56
89259, 1.80
89263, 1.93
89266, 2.77
89270, 2.96
89273, 2.17
89277, 1.68
89281, 2.30
89284, 3.02
89288, 2.60
89291, 1.82
89295, 1.85
89299, 2.67
89303, 2.97
89307, 2.17
89310, 1.64
89314, 2.21
89318, 2.94
89321, 2.64
89325, 1.81
89328, 1.77
89332, 2.58
89336, 2.96
89339, 2.23
89344, 1.61
89347, 2.14
89351, 2.89
89355, 2.67
89358, 1.86
89362, 1.71
89365, 2.54
89369, 2.94
89372, 2.29
89376, 1.60
89380, 2.06
89383, 2.85
89388, 2.71
89391, 1.92
89395, 1.65
89399, 2.47
89402, 2.94
89406, 2.32
89409, 1.64
89413, 1.96
89417, 2.81
89420, 2.75
89424, 1.95
89427, 1.65
89432, 2.37
89436, 2.97
89439, 2.36
89443, 1.65
89446, 1.92
89450, 2.72
89453, 2.81
89457, 1.95
89461, 1.63
89464, 2.31
89468, 2.95
89472, 2.44
89476, 1.65
89480, 1.88
89483, 2.67
89487, 2.85
89490, 2.03
89494, 1.60
89498, 2.27
89501, 2.92
89505, 2.53
89508, 1.71
89512, 1.80
89517, 2.64
89520, 2.85
89524, 2.13
89527, 1.55
89531, 2.19
89534, 2.89
89538, 2.55
89542, 1.78
89545, 1.70
89549, 2.58
89552, 2.86
89556, 2.14
89561, 1.56
89564, 2.08
89568, 2.88
89571, 2.56
89575, 1.80
89579, 1.68
89582, 2.50
89586, 2.89
89589, 2.16
89593, 1.57
89597, 2.01
89601, 2.83
89605, 2.62
89608, 1.79
89612, 1.66
89615, 2.41
89619, 2.92
89623, 2.22
89626, 1.55
89630, 1.98
89633, 2.75
89637, 2.70
89641, 1.83
89645, 1.62
89649, 2.38
89652, 2.88
89656, 2.32
89660, 1.55
89663, 1.90
89667, 2.69
89670, 2.72
89674, 1.90
89678, 1.54
89681, 2.33
89686, 2.88
89689, 2.36
89693, 1.59
89696, 1.81
89700, 2.65
89704, 2.73
89707, 1.96
89711, 1.52
89714, 2.23
89718, 2.88
89722, 2.38
89725, 1.64
89730, 1.74
89733, 2.60
89737, 2.77
89741, 1.97
89744, 1.53
89748, 2.13
89751, 2.87
89755, 2.43
89759, 1.67
89762, 1.71
89766, 2.52
89769, 2.82
89774, 2.02
89777, 1.50
89781, 2.07
89785, 2.82
89788, 2.51
89792, 1.69
89795, 1.66
89799, 2.47
89803, 2.83
89806, 2.09
89810, 1.48
89814, 2.01
89818, 2.77
89822, 2.56
89825, 1.74
89829, 1.60
89832, 2.41
89836, 2.83
89840, 2.17
89843, 1.48
89847, 1.93
89850, 2.72
89854, 2.59
89858, 1.79
89862, 1.54
89866, 2.35
89869, 2.85
89873, 2.21
89876, 1.50
89880, 1.86
89884, 2.67
89887, 2.63
89891, 1.81
89894, 1.52
89899, 2.27
89903, 2.85
89906, 2.27
89910, 1.53
89913, 1.79
89917, 2.61
89921, 2.67
89924, 1.85
89928, 1.48
89931, 2.19
89935, 2.83
89938, 2.33
89943, 1.54
89947, 1.73
89950, 2.57
89954, 2.70
89957, 1.90
89961, 1.45
89965, 2.13
89968, 2.81
89972, 2.36
89975, 1.57
89979, 1.67
89984, 2.51
89987, 2.72
89991, 1.94
89994, 1.43
89998, 2.04
90002, 2.77
90005, 2.40
90009, 1.61
90012, 1.61
90016, 2.43
90019, 2.75
90023, 1.98
90028, 1.41
90031, 1.96
90035, 2.71
90038, 2.45
90042, 1.63
90046, 1.56
90049, 2.37
90053, 2.75
90056, 2.04
90060, 1.41
90064, 1.90
90067, 2.67
90072, 2.48
90075, 1.67
90079, 1.49
90083, 2.31
90086, 2.75
90090, 2.10
90093, 1.41
90097, 1.82
90101, 2.62
90104, 2.51
90108, 1.71
90112, 1.44
90116, 2.24
90119, 2.75
90123, 2.14
90127, 1.44
90130, 1.74
90134, 2.57
90137, 2.54
90141, 1.74
90145, 1.42
90148, 2.14
90152, 2.76
90156, 2.17
90160, 1.44
90164, 1.69
90167, 2.49
90171, 2.60
90174, 1.74
90178, 1.40
90182, 2.07
90185, 2.72
90189, 2.24
90192, 1.45
90196, 1.64
90200, 2.44
90204, 2.63
90208, 1.82
90211, 1.36
90215, 2.01
90218, 2.68
90222, 2.29
90226, 1.48
90229, 1.57
90233, 2.40
90236, 2.62
90241, 1.90
90245, 1.31
90248, 1.95
90252, 2.66
90255, 2.30
90259, 1.54
90263, 1.49
90266, 2.35
90270, 2.63
90273, 1.92
90277, 1.34
90281, 1.82
90285, 2.62
90289, 2.33
90292, 1.55
90296, 1.44
90299, 2.26
90303, 2.65
90307, 1.95
90310, 1.34
90314, 1.77
90317, 2.58
90321, 2.39
90326, 1.56
90329, 1.42
90333, 2.17
90336, 2.66
90340, 2.00
90344, 1.33
90347, 1.74
90351, 2.51
90354, 2.47
90358, 1.59
90362, 1.37
90365, 2.12
90370, 2.65
90373, 2.08
90377, 1.31
90380, 1.68
90384, 2.45
90388, 2.48
90391, 1.67
90395, 1.30
90398, 2.08
90402, 2.63
90406, 2.12
90409, 1.31
90414, 1.59
90417, 2.44
90421, 2.50
90425, 1.73
90428, 1.28
90432, 2.00
90435, 2.64
90439, 2.14
90443, 1.39
90446, 1.50
90450, 2.39
90454, 2.54
90458, 1.75
90461, 1.30
90465, 1.89
90469, 2.63
90472, 2.18
90476, 1.42
90479, 1.47
90483, 2.29
90487, 2.57
90490, 1.78
90494, 1.29
90498, 1.83
90502, 2.58
90506, 2.26
90509, 1.43
90513, 1.43
90516, 2.22
90520, 2.60
90524, 1.84
90527, 1.25
90531, 1.79
90534, 2.53
90539, 2.32
90542, 1.47
90546, 1.36
90550, 2.18
90553, 2.57
90557, 1.92
90560, 1.22
90564, 1.72
90568, 2.49
90571, 2.33
90575, 1.53
90578, 1.29
90583, 2.12
90587, 2.57
90590, 1.95
90594, 1.26
90597, 1.62
90601, 2.46
90605, 2.37
90608, 1.57
90612, 1.27
90615, 2.02
90619, 2.60
90622, 1.98
90627, 1.29
90631, 1.53
90634, 2.38
90638, 2.41
90641, 1.59
90645, 1.27
90649, 1.93
90652, 2.59
90656, 2.03
90659, 1.27
90663, 1.50
90668, 2.30
90671, 2.46
90675, 1.63
90678, 1.22
90682, 1.88
90686, 2.54
90689, 2.12
90693, 1.29
90696, 1.43
90700, 2.25
90703, 2.47
90707, 1.69
90712, 1.17
90715, 1.83
90719, 2.52
90722, 2.14
90726, 1.34
90730, 1.36
