109679, 1.29
109680, 1.27
109681, 1.22
0, 2.57
0, 2.61
1, 2.60
1, 2.64
2, 2.67
2, 2.65
3, 2.65
3, 2.68
4, 2.64
4, 2.63
5, 2.65
5, 2.59
5, 2.54
6, 2.54
6, 2.47
7, 2.39
7, 2.37
8, 2.32
8, 2.27
9, 2.27
9, 2.24
10, 2.21
10, 2.24
11, 2.25
11, 2.26
12, 2.29
12, 2.29
13, 2.33
13, 2.38
14, 2.39
14, 2.42
15, 2.48
16, 2.48
16, 2.52
17, 2.57
17, 2.55
18, 2.60
18, 2.61
19, 2.59
19, 2.60
20, 2.62
20, 2.56
21, 2.56
21, 2.54
22, 2.47
22, 2.46
23, 2.40
23, 2.33
24, 2.30
24, 2.25
25, 2.18
25, 2.20
26, 2.16
26, 2.15
27, 2.19
27, 2.16
28, 2.19
28, 2.24
29, 2.21
30, 2.27
30, 2.31
31, 2.31
31, 2.38
32, 2.41
32, 2.43
33, 2.47
33, 2.49
34, 2.50
34, 2.53
35, 2.55
35, 2.50
36, 2.53
36, 2.52
37, 2.47
37, 2.48
38, 2.42
38, 2.39
39, 2.35
39, 2.29
40, 2.23
40, 2.21
41, 2.14
41, 2.14
43, 2.11
43, 2.08
44, 2.10
45, 2.13
45, 2.11
46, 2.17
46, 2.18
47, 2.19
47, 2.26
48, 2.26
48, 2.30
49, 2.36
49, 2.37
50, 2.39
50, 2.44
51, 2.43
51, 2.48
52, 2.50
52, 2.46
53, 2.48
53, 2.48
54, 2.43
54, 2.42
55, 2.41
55, 2.35
56, 2.33
56, 2.28
57, 2.20
57, 2.16
58, 2.14
59, 2.07
59, 2.08
60, 2.06
60, 2.04
61, 2.08
61, 2.08
62, 2.06
62, 2.14
63, 2.13
63, 2.15
64, 2.21
64, 2.20
65, 2.26
65, 2.32
66, 2.31
66, 2.36
67, 2.39
67, 2.39
68, 2.43
68, 2.44
69, 2.40
69, 2.45
70, 2.42
70, 2.36
71, 2.37
71, 2.33
72, 2.28
72, 2.25
73, 2.18
73, 2.12
74, 2.11
75, 2.05
75, 2.02
76, 2.04
76, 2.01
77, 1.99
77, 2.05
78, 2.03
78, 2.05
79, 2.12
79, 2.11
80, 2.15
80, 2.18
81, 2.20
81, 2.27
82, 2.30
82, 2.31
83, 2.37
83, 2.37
84, 2.39
84, 2.42
86, 2.41
86, 2.40
87, 2.43
87, 2.37
88, 2.34
88, 2.33
89, 2.28
89, 2.25
90, 2.21
91, 2.14
91, 2.09
92, 2.07
92, 2.01
