45477, 1.0
0, 2.60
1, 2.61
1, 2.61
2, 2.60
2, 2.58
3, 2.55
3, 2.51
4, 2.47
4, 2.43
5, 2.39
5, 2.35
5, 2.32
6, 2.27
6, 2.22
7, 2.19
7, 2.15
8, 2.12
8, 2.09
9, 2.06
9, 2.04
10, 2.03
10, 2.04
11, 2.05
11, 2.09
12, 2.12
12, 2.17
13, 2.24
13, 2.30
14, 2.35
14, 2.41
15, 2.46
15, 2.50
16, 2.54
17, 2.57
17, 2.58
18, 2.58
18, 2.56
19, 2.54
19, 2.50
20, 2.46
20, 2.41
21, 2.38
21, 2.33
22, 2.28
22, 2.24
23, 2.19
23, 2.16
24, 2.12
24, 2.08
25, 2.05
25, 2.03
26, 2.01
26, 2.01
27, 2.02
27, 2.05
28, 2.08
28, 2.14
29, 2.19
29, 2.25
30, 2.31
30, 2.37
31, 2.42
31, 2.47
32, 2.51
33, 2.55
33, 2.57
34, 2.57
34, 2.56
35, 2.53
35, 2.50
36, 2.46
36, 2.41
37, 2.38
37, 2.34
38, 2.29
38, 2.24
39, 2.19
39, 2.15
40, 2.12
40, 2.08
41, 2.04
41, 2.02
43, 2.00
43, 1.99
44, 2.00
44, 2.01
45, 2.04
45, 2.09
46, 2.14
46, 2.20
47, 2.26
47, 2.31
48, 2.37
49, 2.42
49, 2.46
50, 2.50
50, 2.53
51, 2.54
51, 2.53
52, 2.52
52, 2.49
53, 2.45
53, 2.41
54, 2.36
54, 2.33
55, 2.28
55, 2.23
56, 2.18
56, 2.14
57, 2.10
57, 2.06
58, 2.03
58, 2.00
59, 1.98
59, 1.96
60, 1.96
60, 1.98
61, 2.00
61, 2.04
62, 2.10
63, 2.16
63, 2.21
64, 2.28
64, 2.33
65, 2.39
65, 2.43
66, 2.47
66, 2.51
67, 2.52
67, 2.53
68, 2.52
68, 2.49
69, 2.46
69, 2.42
70, 2.38
70, 2.34
71, 2.29
71, 2.24
72, 2.19
72, 2.14
73, 2.10
73, 2.06
74, 2.03
74, 2.00
75, 1.97
75, 1.96
76, 1.95
76, 1.96
77, 1.98
78, 2.01
78, 2.06
79, 2.12
79, 2.17
80, 2.23
80, 2.29
81, 2.34
81, 2.39
82, 2.43
82, 2.47
83, 2.49
83, 2.50
84, 2.49
84, 2.47
86, 2.44
86, 2.41
87, 2.37
87, 2.32
88, 2.27
88, 2.23
89, 2.17
89, 2.13
90, 2.08
90, 2.04
91, 2.01
91, 1.97
92, 1.95
93, 1.93
93, 1.92
94, 1.92
94, 1.94
95, 1.97
95, 2.01
96, 2.06
96, 2.12
97, 2.18
97, 2.24
98, 2.29
98, 2.34
99, 2.39
99, 2.42
100, 2.46
100, 2.47
101, 2.47
101, 2.46
102, 2.42
103, 2.39
103, 2.35
104, 2.30
104, 2.24
105, 2.19
105, 2.13
106, 2.08
107, 2.04
107, 2.00
108, 1.96
108, 1.93
109, 1.91
109, 1.91
110, 1.91
111, 1.94
111, 1.97
112, 2.04
112, 2.10
113, 2.17
113, 2.23
114, 2.29
115, 2.34
115, 2.39
116, 2.42
116, 2.45
117, 2.45
117, 2.44
118, 2.42
119, 2.38
119, 2.34
120, 2.29
120, 2.24
121, 2.18
121, 2.13
122, 2.08
123, 2.03
123, 1.99
124, 1.95
124, 1.91
125, 1.88
125, 1.87
126, 1.87
128, 1.89
128, 1.92
129, 1.97
129, 2.04
130, 2.10
130, 2.17
131, 2.23
132, 2.28
132, 2.34
133, 2.38
133, 2.41
134, 2.42
134, 2.42
135, 2.40
136, 2.37
136, 2.33
137, 2.28
137, 2.23
138, 2.18
138, 2.14
139, 2.08
140, 2.03
140, 1.99
141, 1.95
141, 1.91
142, 1.88
142, 1.86
143, 1.86
144, 1.86
144, 1.89
145, 1.94
145, 1.99
146, 2.06
146, 2.13
147, 2.19
148, 2.25
148, 2.30
149, 2.35
149, 2.38
150, 2.40
150, 2.41
151, 2.39
152, 2.37
152, 2.33
153, 2.28
153, 2.24
154, 2.18
154, 2.13
155, 2.08
156, 2.03
156, 1.99
157, 1.94
157, 1.90
158, 1.87
158, 1.84
159, 1.82
160, 1.83
160, 1.84
161, 1.88
161, 1.93
162, 1.99
162, 2.06
163, 2.12
164, 2.18
164, 2.24
165, 2.29
165, 2.34
166, 2.37
166, 2.38
167, 2.38
168, 2.35
168, 2.32
169, 2.27
169, 2.22
171, 2.17
171, 2.13
172, 2.08
173, 2.03
173, 1.98
174, 1.95
174, 1.90
175, 1.86
175, 1.83
176, 1.80
177, 1.81
177, 1.81
178, 1.84
178, 1.89
179, 1.95
179, 2.01
180, 2.08
181, 2.14
181, 2.20
182, 2.26
182, 2.31
183, 2.34
183, 2.36
184, 2.37
185, 2.35
185, 2.32
186, 2.28
186, 2.23
187, 2.18
187, 2.14
188, 2.08
189, 2.03
189, 1.98
190, 1.94
190, 1.90
191, 1.86
191, 1.82
192, 1.79
193, 1.78
193, 1.79
194, 1.80
194, 1.84
195, 1.89
195, 1.95
196, 2.02
197, 2.08
197, 2.14
198, 2.20
