1, 3.30
3, 3.36
4, 3.38
6, 3.36
7, 3.33
8, 3.23
10, 3.14
11, 3.07
13, 3.09
14, 3.16
16, 3.26
17, 3.32
19, 3.38
20, 3.38
22, 3.37
23, 3.33
25, 3.23
26, 3.16
28, 3.11
29, 3.11
31, 3.19
32, 3.28
34, 3.35
35, 3.40
37, 3.42
38, 3.39
40, 3.33
41, 3.25
44, 3.16
45, 3.12
47, 3.15
48, 3.22
50, 3.30
51, 3.36
53, 3.40
54, 3.42
56, 3.39
57, 3.34
59, 3.25
60, 3.16
62, 3.11
63, 3.15
65, 3.24
66, 3.34
68, 3.41
69, 3.41
71, 3.43
72, 3.37
74, 3.29
75, 3.24
77, 3.14
78, 3.12
80, 3.18
81, 3.25
83, 3.33
84, 3.39
87, 3.41
88, 3.39
90, 3.35
91, 3.26
93, 3.18
94, 3.09
96, 3.09
97, 3.17
99, 3.24
100, 3.30
102, 3.39
104, 3.40
105, 3.41
107, 3.34
108, 3.26
110, 3.17
111, 3.11
113, 3.14
114, 3.24
116, 3.30
118, 3.37
119, 3.40
121, 3.41
122, 3.35
124, 3.27
125, 3.18
128, 3.08
129, 3.06
131, 3.12
132, 3.20
134, 3.26
136, 3.33
137, 3.35
139, 3.36
140, 3.29
142, 3.21
143, 3.12
145, 3.06
146, 3.10
148, 3.17
150, 3.26
151, 3.33
153, 3.36
154, 3.36
156, 3.34
157, 3.26
159, 3.16
160, 3.06
162, 3.04
163, 3.10
165, 3.21
167, 3.26
168, 3.32
171, 3.34
172, 3.34
174, 3.30
175, 3.24
177, 3.14
178, 3.07
180, 3.13
181, 3.21
183, 3.30
185, 3.36
186, 3.42
188, 3.43
189, 3.39
191, 3.33
192, 3.24
194, 3.13
195, 3.10
197, 3.17
199, 3.26
200, 3.33
202, 3.39
203, 3.40
205, 3.40
206, 3.33
208, 3.27
209, 3.19
211, 3.13
214, 3.15
215, 3.25
217, 3.35
218, 3.41
220, 3.47
221, 3.47
223, 3.44
224, 3.38
226, 3.30
227, 3.19
229, 3.18
231, 3.24
232, 3.33
234, 3.41
235, 3.46
237, 3.47
238, 3.47
240, 3.41
241, 3.35
243, 3.26
245, 3.21
246, 3.26
248, 3.34
249, 3.46
251, 3.53
252, 3.58
254, 3.60
256, 3.57
258, 3.47
259, 3.42
261, 3.32
263, 3.31
264, 3.37
266, 3.47
267, 3.53
269, 3.58
270, 3.59
272, 3.59
273, 3.53
275, 3.46
277, 3.35
278, 3.29
280, 3.34
281, 3.40
283, 3.51
284, 3.57
286, 3.62
287, 3.65
289, 3.60
290, 3.54
292, 3.47
294, 3.37
295, 3.36
297, 3.44
299, 3.53
301, 3.58
302, 3.65
304, 3.65
305, 3.67
307, 3.61
309, 3.52
310, 3.42
312, 3.37
313, 3.40
315, 3.48
316, 3.58
318, 3.64
319, 3.68
321, 3.70
322, 3.68
324, 3.62
326, 3.54
327, 3.45
329, 3.45
330, 3.53
332, 3.61
333, 3.68
335, 3.73
336, 3.73
338, 3.74
340, 3.67
342, 3.56
344, 3.46
345, 3.38
347, 3.42
348, 3.49
350, 3.58
351, 3.65
353, 3.68
354, 3.69
356, 3.65
358, 3.61
359, 3.52
361, 3.43
362, 3.43
364, 3.49
365, 3.60
367, 3.65
368, 3.70
370, 3.73
372, 3.71
373, 3.66
375, 3.58
376, 3.48
378, 3.41
379, 3.45
381, 3.50
382, 3.59
385, 3.67
386, 3.69
388, 3.70
390, 3.67
391, 3.60
393, 3.54
394, 3.46
396, 3.44
397, 3.53
