1, 1.84
3, 1.99
4, 2.14
6, 2.26
7, 2.25
8, 2.17
10, 2.04
11, 1.90
13, 1.77
14, 1.69
16, 1.69
17, 1.82
19, 1.98
20, 2.15
22, 2.26
23, 2.23
25, 2.16
26, 2.01
28, 1.89
29, 1.77
31, 1.69
32, 1.71
34, 1.84
35, 1.99
37, 2.16
38, 2.25
40, 2.22
41, 2.11
44, 1.97
45, 1.79
47, 1.68
48, 1.60
50, 1.66
51, 1.82
53, 1.98
54, 2.14
56, 2.22
57, 2.19
59, 2.11
60, 1.99
62, 1.83
63, 1.70
65, 1.66
66, 1.72
68, 1.87
69, 2.04
71, 2.17
72, 2.23
74, 2.20
75, 2.12
77, 1.98
78, 1.81
80, 1.66
81, 1.62
83, 1.70
84, 1.87
87, 2.04
88, 2.17
90, 2.21
91, 2.15
93, 2.04
94, 1.89
96, 1.76
97, 1.64
99, 1.62
100, 1.73
102, 1.88
103, 2.06
105, 2.17
107, 2.18
108, 2.13
110, 2.03
111, 1.90
113, 1.75
114, 1.63
116, 1.63
117, 1.78
119, 1.96
121, 2.12
122, 2.18
124, 2.14
125, 2.05
128, 1.93
129, 1.79
131, 1.66
132, 1.63
134, 1.74
135, 1.90
137, 2.08
139, 2.18
140, 2.19
142, 2.11
143, 2.01
145, 1.89
146, 1.74
148, 1.59
149, 1.59
151, 1.78
153, 1.98
154, 2.15
156, 2.21
157, 2.14
159, 2.04
160, 1.91
162, 1.77
163, 1.63
165, 1.57
166, 1.67
168, 1.86
171, 2.04
172, 2.17
174, 2.17
175, 2.09
177, 1.98
178, 1.88
180, 1.74
181, 1.63
183, 1.64
184, 1.78
186, 1.96
188, 2.11
189, 2.17
191, 2.12
192, 2.00
194, 1.87
195, 1.74
197, 1.62
198, 1.60
200, 1.70
202, 1.86
203, 2.05
205, 2.17
206, 2.17
208, 2.07
209, 1.96
211, 1.83
212, 1.72
215, 1.62
216, 1.60
218, 1.73
220, 1.89
221, 2.08
223, 2.18
224, 2.16
226, 2.03
227, 1.88
229, 1.73
230, 1.59
232, 1.54
234, 1.64
235, 1.81
237, 2.01
238, 2.15
240, 2.17
241, 2.09
243, 1.97
244, 1.84
246, 1.72
247, 1.61
249, 1.63
251, 1.75
252, 1.92
254, 2.07
256, 2.15
258, 2.10
259, 1.99
261, 1.86
262, 1.71
264, 1.59
266, 1.56
267, 1.66
269, 1.82
270, 2.01
272, 2.12
273, 2.14
275, 2.05
276, 1.92
278, 1.78
279, 1.66
281, 1.55
283, 1.57
284, 1.71
286, 1.87
287, 2.02
289, 2.12
290, 2.12
292, 2.03
293, 1.90
295, 1.70
297, 1.55
299, 1.50
301, 1.60
302, 1.79
304, 1.96
305, 2.10
307, 2.14
308, 2.07
310, 1.96
311, 1.81
313, 1.66
315, 1.56
316, 1.57
318, 1.72
319, 1.89
321, 2.03
322, 2.11
324, 2.09
325, 1.99
327, 1.84
328, 1.70
330, 1.56
332, 1.53
333, 1.63
335, 1.81
336, 1.97
338, 2.10
339, 2.10
342, 2.01
343, 1.91
345, 1.74
347, 1.64
348, 1.53
350, 1.56
351, 1.72
353, 1.90
354, 2.04
356, 2.11
357, 2.08
359, 2.00
361, 1.89
362, 1.73
364, 1.55
365, 1.48
367, 1.57
368, 1.75
370, 1.96
371, 2.09
373, 2.10
374, 2.03
376, 1.91
378, 1.77
379, 1.62
381, 1.51
382, 1.50
385, 1.66
386, 1.84
388, 2.01
389, 2.08
391, 2.03
393, 1.95
394, 1.84
396, 1.70
397, 1.56
399, 1.52
400, 1.60
402, 1.76
403, 1.94
405, 2.05
406, 2.06
408, 1.97
410, 1.86
411, 1.74
413, 1.61
414, 1.51
416, 1.53
417, 1.68
419, 1.85
420, 2.01
422, 2.09
423, 2.03
425, 1.95
428, 1.84
429, 1.71
431, 1.57
432, 1.50
434, 1.52
435, 1.71
437, 1.92
438, 2.07
440, 2.10
442, 2.00
443, 1.85
445, 1.71
