5, 2.70
10, 1.86
16, 1.53
21, 2.68
27, 1.86
32, 1.52
38, 2.69
44, 1.87
49, 1.51
55, 2.65
60, 1.87
66, 1.48
71, 2.65
76, 1.87
82, 1.49
88, 2.60
94, 1.87
99, 1.47
104, 2.61
110, 1.88
115, 1.48
121, 2.61
126, 1.84
133, 1.49
138, 2.61
144, 1.82
149, 1.50
155, 2.62
160, 1.80
165, 1.50
172, 2.61
177, 1.76
183, 1.52
188, 2.64
194, 1.75
199, 1.51
205, 2.63
210, 1.72
217, 1.52
222, 2.65
227, 1.69
233, 1.54
238, 2.64
244, 1.65
249, 1.55
256, 2.65
261, 1.64
267, 1.57
272, 2.64
278, 1.60
283, 1.59
288, 2.63
294, 1.59
300, 1.61
306, 2.62
311, 1.56
317, 1.62
322, 2.61
328, 1.54
333, 1.64
339, 2.60
345, 1.52
350, 1.65
356, 2.55
361, 1.51
367, 1.68
372, 2.56
378, 1.50
384, 1.68
390, 2.54
395, 1.48
401, 1.70
406, 2.54
412, 1.46
417, 1.70
422, 2.51
429, 1.42
434, 1.73
440, 2.52
445, 1.41
451, 1.76
456, 2.50
462, 1.37
467, 1.78
474, 2.50
479, 1.32
484, 1.82
490, 2.47
495, 1.30
501, 1.83
506, 2.46
513, 1.29
518, 1.87
524, 2.44
529, 1.27
535, 1.88
540, 2.42
545, 1.25
551, 1.88
557, 2.41
563, 1.24
568, 1.89
574, 2.39
579, 1.22
585, 1.92
590, 2.38
596, 1.22
602, 1.92
607, 2.35
613, 1.19
618, 1.93
624, 2.32
629, 1.19
635, 1.95
641, 2.30
647, 1.17
652, 1.97
658, 2.30
663, 1.16
669, 1.99
674, 2.29
679, 1.14
686, 2.00
691, 2.25
697, 1.14
702, 2.03
708, 2.23
713, 1.12
719, 2.04
724, 2.18
731, 1.13
736, 2.08
741, 2.17
747, 1.12
752, 2.08
758, 2.13
763, 1.12
770, 2.11
775, 2.11
781, 1.12
786, 2.12
792, 2.06
797, 1.09
802, 2.14
808, 2.06
814, 1.10
820, 2.15
825, 2.03
831, 1.09
836, 2.15
842, 2.03
847, 1.09
854, 2.17
859, 2.00
864, 1.08
870, 2.17
875, 1.98
881, 1.08
886, 2.20
892, 1.97
898, 1.07
904, 2.20
909, 1.94
915, 1.07
920, 2.23
925, 1.92
931, 1.08
936, 2.20
943, 1.89
948, 1.09
954, 2.25
959, 1.87
965, 1.10
970, 2.24
976, 1.83
982, 1.11
987, 2.26
993, 1.80
998, 1.13
1004, 2.27
1009, 1.76
1015, 1.14
1020, 2.30
1027, 1.70
1032, 1.19
1038, 2.32
1043, 1.63
1049, 1.21
1054, 2.36
1060, 1.57
1065, 1.24
1072, 2.40
1077, 1.53
1083, 1.26
1088, 2.40
1094, 1.49
1099, 1.30
1105, 2.40
1111, 1.46
1117, 1.34
1122, 2.38
1128, 1.39
1133, 1.41
1139, 2.39
1144, 1.34
1150, 1.46
1156, 2.37
1162, 1.27
1167, 1.51
1173, 2.38
1178, 1.24
1184, 1.56
1189, 2.35
1196, 1.17
1201, 1.59
1207, 2.33
1212, 1.14
1218, 1.66
1223, 2.28
1229, 1.10
1234, 1.71
1241, 2.24
1246, 1.06
1252, 1.78
1257, 2.18
1263, 1.03
1268, 1.83
1274, 2.13
1280, 1.00
1286, 1.90
1291, 2.10
1297, 0.98
1302, 1.93
1308, 2.05
1313, 0.97
1319, 1.96
1325, 2.01
1331, 0.99
1336, 1.99
1342, 1.94
1347, 0.98
1353, 2.03
1358, 1.89
1364, 1.01
1370, 2.06
1376, 1.83
1381, 1.01
1387, 2.11
1392, 1.79
1398, 1.01
1403, 2.15
1410, 1.74
1415, 1.01
1421, 2.19
1426, 1.69
1432, 1.05
1437, 2.23
1443, 1.64
1448, 1.07
1455, 2.26
1460, 1.58
1466, 1.11
1471, 2.29
1477, 1.53
1482, 1.15
1488, 2.31
1494, 1.45
1500, 1.20
1505, 2.32
1511, 1.39
1516, 1.24
1522, 2.35
1527, 1.33
1533, 1.27
1539, 2.35
1545, 1.29
1550, 1.32
1556, 2.33
1561, 1.24
1567, 1.38
1572, 2.29
1579, 1.20
1584, 1.44
1590, 2.26
1595, 1.16
1601, 1.49
1606, 2.23
1612, 1.10
1617, 1.57
1624, 2.22
1629, 1.06
1635, 1.59
1640, 2.19
1646, 1.02
1651, 1.65
1657, 2.17
1662, 1.00
1669, 1.67
1674, 2.12
1680, 0.98
1685, 1.72
1691, 2.07
1696, 0.96
1702, 1.77
1708, 2.02
1714, 0.94
1719, 1.83
1725, 1.98
1730, 0.93
1736, 1.89
1741, 1.94
1747, 0.90
1753, 1.94
1759, 1.90
1764, 0.90
1770, 1.98
1775, 1.86
1781, 0.90
1786, 2.00
1793, 1.81
1798, 0.92
1804, 2.04
1809, 1.75
1815, 0.94
1820, 2.07
1826, 1.66
1831, 0.96
1838, 2.14
1843, 1.62
1849, 0.99
1854, 2.17
1860, 1.55
1865, 1.01
1871, 2.22
1876, 1.51
1883, 1.05
1888, 2.24
1894, 1.45
1899, 1.08
1905, 2.26
1910, 1.41
1916, 1.13
1922, 2.25
1928, 1.34
1933, 1.18
1939, 2.25
1944, 1.29
1950, 1.25
1955, 2.25
1961, 1.23
1967, 1.29
1973, 2.25
1978, 1.19
1984, 1.32
1989, 2.25
1995, 1.15
2000, 1.35
2007, 2.23
2012, 1.12
2018, 1.40
2023, 2.21
2029, 1.09
2034, 1.45
2040, 2.16
2045, 1.04
2052, 1.52
2057, 2.15
